product_id,Avg_Tool_Wear
L57153,170.0
L57154,172.0
L57156,177.0
L57157,179.0
L57159,186.0
L57160,188.0
L57161,190.0
L57163,195.0
L57168,213.0
L57170,3.0
L57172,8.0
L57173,10.0
L57174,12.0
M14860,0.0
M14865,11.0
M14868,18.0
M14869,21.0
M14872,34.0
M14873,37.0
M14876,44.0
M14877,47.0
M14879,55.0
M14882,65.0
M14884,70.0
M14890,86.0
M14894,95.0
M14895,98.0
M14896,101.0
M14902,117.0
M14904,125.0
M14906,130.0
M14909,140.0
M14918,162.0
M14921,169.0
M14923,174.0
M14926,181.0
M14930,193.0
M14945,17.0
M14948,27.0
M14949,30.0
M14952,37.0
M14955,44.0
M14956,47.0
M14957,50.0
M14963,63.0
M14967,72.0
M14972,89.0
M14973,92.0
M14978,103.0
M14992,132.0
M14993,135.0
M14995,140.0
M15002,161.0
M15004,169.0
M15008,181.0
M15011,188.0
M15012,191.0
M15016,203.0
M15018,211.0
M15023,2.0
M15024,5.0
M15030,24.0
M15032,29.0
M15033,32.0
M15042,54.0
M15049,69.0
M15054,86.0
M15057,96.0
M15062,107.0
M15065,114.0
M15067,119.0
M15074,137.0
M15079,148.0
M15088,170.0
M15095,185.0
M15097,190.0
M15100,197.0
M15104,206.0
M15105,209.0
M15111,2.0
M15119,19.0
M15120,22.0
M15122,27.0
M15123,30.0
M15131,56.0
M15136,67.0
M15138,75.0
M15140,80.0
M15142,85.0
M15154,116.0
M15155,119.0
M15159,131.0
M15163,143.0
M15167,152.0
M15169,157.0
M15171,165.0
M15174,172.0
M15184,196.0
M15190,215.0
M15191,218.0
M15192,0.0
M15194,5.0
M15196,10.0
M15199,17.0
M15201,22.0
M15204,29.0
M15206,34.0
M15211,48.0
M15212,51.0
M15216,63.0
M15218,68.0
M15219,71.0
M15220,74.0
M15226,90.0
M15227,93.0
M15230,103.0
M15232,108.0
M15236,117.0
M15237,120.0
M15243,133.0
M15245,138.0
M15249,147.0
M15252,154.0
M15253,157.0
M15257,166.0
M15267,190.0
M15268,193.0
M15270,198.0
M15279,2.0
M15280,5.0
M15281,8.0
M15285,17.0
M15287,22.0
M15288,25.0
M15292,34.0
M15293,37.0
M15294,40.0
M15299,51.0
M15307,74.0
M15310,81.0
M15312,89.0
M15325,122.0
M15329,131.0
M15332,144.0
M15333,147.0
M15339,163.0
M15341,168.0
M15345,177.0
M15346,180.0
M15347,183.0
M15349,188.0
M15356,206.0
M15360,215.0
M15361,218.0
M15363,0.0
M15364,3.0
M15369,17.0
M15377,34.0
M15379,39.0
M15382,46.0
M15387,57.0
M15388,60.0
M15390,65.0
M15398,88.0
M15399,91.0
M15404,105.0
M15407,112.0
M15412,123.0
M15413,126.0
M15415,134.0
M15417,139.0
M15421,148.0
M15426,165.0
M15427,168.0
M15429,173.0
M15431,178.0
M15434,185.0
M15435,188.0
M15439,200.0
M15440,203.0
M15455,7.0
M15456,10.0
M15465,35.0
M15467,40.0
M15474,55.0
M15477,65.0
M15480,75.0
M15482,80.0
M15488,96.0
M15500,124.0
M15502,129.0
M15503,132.0
M15506,142.0
M15509,152.0
M15516,167.0
M15520,176.0
M15521,179.0
M15522,182.0
M15532,206.0
M15535,2.0
M15538,12.0
M15540,17.0
M15541,20.0
M15545,32.0
M15546,35.0
M15547,38.0
M15556,66.0
M15557,69.0
M15560,79.0
M15562,84.0
M15566,96.0
M15568,101.0
M15569,104.0
M15570,107.0
M15583,137.0
M15586,144.0
M15588,152.0
M15590,157.0
M15591,160.0
M15593,165.0
M15600,186.0
M15611,212.0
M15614,219.0
M15619,233.0
M15622,0.0
M15640,43.0
M15645,57.0
M15648,64.0
M15649,67.0
M15653,76.0
M15656,86.0
M15658,91.0
M15659,94.0
M15660,97.0
M15664,109.0
M15665,112.0
M15666,115.0
M15674,132.0
M15675,135.0
M15682,150.0
M15683,153.0
M15691,170.0
M15695,182.0
M15699,194.0
M15702,201.0
M15706,210.0
M15711,7.0
M15712,10.0
M15714,15.0
M15717,22.0
M15718,25.0
M15721,38.0
M15724,48.0
M15728,60.0
M15732,69.0
M15735,76.0
M15737,81.0
M15738,84.0
M15740,89.0
M15742,94.0
M15748,110.0
M15753,121.0
M15755,126.0
M15766,158.0
M15767,161.0
M15768,164.0
M15771,171.0
M15774,178.0
M15775,181.0
M15776,184.0
M15778,189.0
M15780,194.0
M15782,202.0
M15783,205.0
M15790,9.0
M15794,18.0
M15795,21.0
M15796,24.0
M15802,37.0
M15803,40.0
M15804,43.0
M15805,46.0
M15808,53.0
M15817,81.0
M15822,92.0
M15826,101.0
M15827,104.0
M15835,121.0
M15836,124.0
M15838,129.0
M15847,151.0
M15849,159.0
M15851,164.0
M15853,169.0
M15854,172.0
M15856,177.0
M15857,180.0
M15858,183.0
M15867,0.0
M15869,5.0
M15870,8.0
M15871,11.0
M15872,14.0
M15873,17.0
M15876,24.0
M15881,35.0
M15887,48.0
M15889,53.0
M15894,67.0
M15896,72.0
M15907,101.0
M15913,114.0
M15919,130.0
M15923,142.0
M15924,145.0
M15926,150.0
M15929,157.0
M15930,160.0
M15932,165.0
M15944,199.0
M15948,0.0
M15949,3.0
M15952,10.0
M15953,13.0
M15958,27.0
M15959,30.0
M15963,45.0
M15965,50.0
M15967,55.0
M15972,69.0
M15973,72.0
M15975,80.0
M15984,105.0
M15985,108.0
M15987,113.0
M15988,116.0
M15993,127.0
M15994,130.0
M15999,141.0
M16000,144.0
M16007,159.0
M16026,210.0
M16030,219.0
M16034,0.0
M16035,3.0
M16036,6.0
M16037,9.0
M16047,33.0
M16049,38.0
M16051,43.0
M16052,46.0
M16054,51.0
M16055,54.0
M16056,57.0
M16057,60.0
M16059,68.0
M16060,71.0
M16062,76.0
M16067,93.0
M16073,112.0
M16074,115.0
M16078,124.0
M16079,127.0
M16081,132.0
M16088,150.0
M16090,155.0
M16091,158.0
M16093,163.0
M16097,181.0
M16098,184.0
M16101,194.0
M16103,199.0
M16105,204.0
M16111,220.0
M16116,12.0
M16119,19.0
M16124,36.0
M16127,43.0
M16130,50.0
M16135,70.0
M16136,73.0
M16137,76.0
M16139,81.0
M16145,100.0
M16148,107.0
M16149,110.0
M16151,115.0
M16152,118.0
M16158,134.0
M16159,137.0
M16174,168.0
M16178,177.0
M16180,182.0
M16184,194.0
M16188,206.0
M16193,223.0
M16199,7.0
M16201,12.0
M16202,15.0
M16212,36.0
M16213,39.0
M16215,44.0
M16218,51.0
M16221,61.0
M16226,72.0
M16227,75.0
M16229,83.0
M16231,88.0
M16232,91.0
M16233,94.0
M16235,99.0
M16236,102.0
M16241,116.0
M16243,121.0
M16245,126.0
M16252,144.0
M16262,171.0
M16264,176.0
M16270,189.0
M16272,194.0
M16273,197.0
M16274,200.0
M16276,205.0
M16280,214.0
M16286,8.0
M16289,15.0
M16291,20.0
M16294,27.0
M16299,47.0
M16300,50.0
M16302,55.0
M16306,64.0
M16307,67.0
M16308,70.0
M16310,78.0
M16328,115.0
M16332,124.0
M16333,127.0
M16334,130.0
M16335,133.0
M16340,144.0
M16341,147.0
M16342,150.0
M16344,155.0
M16345,158.0
M16346,161.0
M16349,168.0
M16351,173.0
M16352,176.0
M16354,181.0
M16359,195.0
M16360,198.0
M16361,201.0
M16367,214.0
M16368,217.0
M16370,0.0
M16374,12.0
M16375,15.0
M16377,20.0
M16379,28.0
M16381,33.0
M16392,65.0
M16393,68.0
M16396,75.0
M16397,78.0
M16399,83.0
M16400,86.0
M16405,97.0
M16408,104.0
M16414,117.0
M16418,129.0
M16420,134.0
M16424,143.0
M16426,148.0
M16429,155.0
M16440,178.0
M16441,181.0
M16444,191.0
M16446,196.0
M16447,199.0
M16449,204.0
M16454,215.0
M16460,8.0
M16463,18.0
M16471,35.0
M16472,38.0
M16474,43.0
M16484,70.0
M16486,75.0
M16489,82.0
M16499,106.0
M16501,111.0
M16506,125.0
M16510,137.0
M16515,151.0
M16517,156.0
M16521,168.0
M16523,176.0
M16533,200.0
M16537,212.0
M16540,219.0
M16541,222.0
M16543,0.0
M16550,18.0
M16552,23.0
M16557,37.0
M16560,44.0
M16563,51.0
M16564,54.0
M16565,57.0
M16578,84.0
M16582,93.0
M16584,98.0
M16585,101.0
M16587,106.0
M16589,111.0
M16590,114.0
M16591,117.0
M16594,127.0
M16600,146.0
M16601,149.0
M16603,154.0
M16604,157.0
M16610,173.0
M16614,182.0
M16616,187.0
M16617,190.0
M16626,7.0
M16627,10.0
M16628,13.0
M16634,29.0
M16639,43.0
M16652,73.0
M16654,78.0
M16655,81.0
M16657,89.0
M16658,92.0
M16659,95.0
M16660,98.0
M16661,101.0
M16671,131.0
M16675,140.0
M16678,147.0
M16679,150.0
M16685,163.0
M16687,171.0
M16691,180.0
M16692,183.0
M16698,199.0
M16700,2.0
M16704,14.0
M16710,33.0
M16711,36.0
M16712,39.0
M16714,44.0
M16716,52.0
M16718,57.0
M16721,64.0
M16723,69.0
M16726,76.0
M16729,83.0
M16737,100.0
M16738,103.0
M16739,106.0
M16742,113.0
M16743,116.0
M16744,119.0
M16747,126.0
M16748,129.0
M16752,141.0
M16761,166.0
M16764,173.0
M16771,191.0
M16772,194.0
M16773,197.0
M16777,206.0
M16778,0.0
M16789,26.0
M16790,29.0
M16791,32.0
M16792,35.0
M16795,42.0
M16796,45.0
M16799,52.0
M16809,73.0
M16810,76.0
M16816,89.0
M16819,102.0
M16824,113.0
M16830,129.0
M16836,142.0
M16837,145.0
M16840,155.0
M16842,160.0
M16843,163.0
M16844,166.0
M16847,173.0
M16851,185.0
M16853,190.0
M16854,193.0
M16856,198.0
M16863,15.0
M16866,22.0
M16869,29.0
M16879,50.0
M16884,64.0
M16886,69.0
M16888,74.0
M16894,90.0
M16895,93.0
M16899,105.0
M16902,112.0
M16903,115.0
M16905,120.0
M16909,129.0
M16910,132.0
M16911,135.0
M16914,142.0
M16918,151.0
M16922,163.0
M16928,176.0
M16931,186.0
M16938,201.0
M16939,204.0
M16941,209.0
M16956,32.0
M16957,35.0
M16960,42.0
M16963,49.0
M16964,52.0
M16967,59.0
M16969,67.0
M16976,88.0
M16979,101.0
M16981,109.0
M16982,112.0
M17001,160.0
M17003,165.0
M17011,185.0
M17012,188.0
M17014,196.0
M17016,201.0
M17017,204.0
M17018,207.0
M17019,210.0
M17026,225.0
M17028,5.0
M17030,10.0
M17033,17.0
M17035,22.0
M17036,25.0
M17037,28.0
M17042,45.0
M17043,48.0
M17047,57.0
M17050,67.0
M17053,74.0
M17054,77.0
M17056,82.0
M17058,87.0
M17059,90.0
M17062,97.0
M17064,102.0
M17071,120.0
M17079,143.0
M17080,146.0
M17084,155.0
M17085,158.0
M17086,161.0
M17095,183.0
M17096,186.0
M17104,203.0
M17105,0.0
M17107,5.0
M17108,8.0
M17110,13.0
M17121,45.0
M17123,50.0
M17124,53.0
M17125,56.0
M17132,71.0
M17138,87.0
M17146,104.0
M17148,109.0
M17150,114.0
M17151,117.0
M17161,138.0
M17170,163.0
M17171,166.0
M17172,169.0
M17173,172.0
M17179,185.0
M17181,193.0
M17183,198.0
M17186,205.0
M17187,208.0
M17190,215.0
M17202,14.0
M17204,19.0
M17209,30.0
M17212,37.0
M17215,44.0
M17218,54.0
M17221,64.0
M17227,80.0
M17228,83.0
M17229,86.0
M17232,93.0
M17234,98.0
M17235,101.0
M17236,104.0
M17237,107.0
M17244,125.0
M17247,132.0
M17248,135.0
M17255,150.0
M17256,153.0
M17259,160.0
M17261,168.0
M17264,178.0
M17267,185.0
M17275,2.0
M17279,11.0
M17283,23.0
M17286,30.0
M17288,35.0
M17290,40.0
M17291,43.0
M17294,50.0
M17298,62.0
M17302,71.0
M17312,95.0
M17321,114.0
M17324,121.0
M17327,128.0
M17328,131.0
M17333,142.0
M17338,156.0
M17343,167.0
M17346,177.0
M17353,204.0
M17355,209.0
M17356,212.0
M17357,215.0
M17359,220.0
M17361,225.0
M17366,6.0
M17371,20.0
M17378,35.0
M17382,44.0
M17384,49.0
M17385,52.0
M17389,61.0
M17391,66.0
M17405,104.0
M17408,111.0
M17416,131.0
M17417,134.0
M17418,137.0
M17420,142.0
M17426,155.0
M17431,169.0
M17432,172.0
M17445,199.0
M17455,13.0
M17459,22.0
M17463,31.0
M17464,34.0
M17473,59.0
M17478,70.0
M17481,77.0
M17482,80.0
M17483,83.0
M17487,95.0
M17492,112.0
M17499,130.0
M17500,133.0
M17503,143.0
M17506,153.0
M17509,160.0
M17515,173.0
M17517,178.0
M17521,190.0
M17522,193.0
M17524,198.0
M17527,208.0
M17528,211.0
M17531,221.0
M17542,20.0
M17553,43.0
M17554,46.0
M17563,65.0
M17564,68.0
M17566,73.0
M17567,76.0
M17573,92.0
M17574,95.0
M17575,98.0
M17577,103.0
M17581,112.0
M17584,119.0
M17586,124.0
M17591,135.0
M17596,149.0
M17597,152.0
M17598,155.0
M17605,170.0
M17609,179.0
M17612,189.0
M17618,205.0
M17624,0.0
M17625,3.0
M17626,6.0
M17629,13.0
M17640,36.0
M17642,41.0
M17643,44.0
M17646,51.0
M17647,54.0
M17655,77.0
M17657,82.0
M17660,89.0
M17661,92.0
M17662,95.0
M17667,106.0
M17672,117.0
M17675,124.0
M17681,137.0
M17683,142.0
M17684,145.0
M17686,150.0
M17688,155.0
M17690,160.0
M17691,163.0
M17692,166.0
M17696,175.0
M17699,182.0
M17708,204.0
M17712,213.0
M17713,216.0
M17717,228.0
M17730,16.0
M17731,19.0
M17735,31.0
M17736,34.0
M17737,37.0
M17739,45.0
M17741,50.0
M17745,59.0
M17747,67.0
M17748,70.0
M17749,73.0
M17753,82.0
M17755,87.0
M17756,90.0
M17757,93.0
M17758,96.0
M17762,105.0
M17763,108.0
M17767,117.0
M17771,126.0
M17778,144.0
M17783,155.0
M17785,160.0
M17787,165.0
M17788,168.0
M17789,171.0
M17793,183.0
M17794,186.0
M17795,189.0
M17796,192.0
M17801,203.0
M17806,14.0
M17809,21.0
M17810,24.0
M17815,41.0
M17816,44.0
M17818,49.0
M17819,52.0
M17823,61.0
M17825,66.0
M17828,73.0
M17830,78.0
M17831,81.0
M17832,84.0
M17833,87.0
M17834,90.0
M17836,98.0
M17847,127.0
M17848,130.0
M17851,137.0
M17852,140.0
M17853,143.0
M17856,150.0
M17862,166.0
M17863,169.0
M17864,172.0
M17868,181.0
M17869,184.0
M17871,189.0
M17878,204.0
M17886,221.0
M17890,6.0
M17891,9.0
M17892,12.0
M17893,15.0
M17895,23.0
M17899,32.0
M17902,39.0
M17906,48.0
M17919,81.0
M17924,92.0
M17925,95.0
M17926,98.0
M17935,120.0
M17938,127.0
M17940,132.0
M17941,135.0
M17942,138.0
M17947,152.0
M17948,155.0
M17952,170.0
M17955,177.0
M17957,182.0
M17958,185.0
M17959,188.0
M17964,202.0
M17967,209.0
M17972,7.0
M17973,10.0
M17974,13.0
M17977,20.0
M17978,23.0
M17988,50.0
M18004,95.0
M18005,98.0
M18006,101.0
M18007,104.0
M18012,121.0
M18013,124.0
M18017,133.0
M18020,143.0
M18026,156.0
M18028,161.0
M18029,164.0
M18030,167.0
M18032,172.0
M18037,183.0
M18038,186.0
M18040,191.0
M18042,196.0
M18046,205.0
M18047,208.0
M18048,211.0
M18051,218.0
M18052,221.0
M18055,4.0
M18058,11.0
M18060,19.0
M18063,26.0
M18065,31.0
M18066,34.0
M18067,37.0
M18068,40.0
M18070,45.0
M18075,59.0
M18079,68.0
M18080,71.0
M18082,76.0
M18084,84.0
M18087,91.0
M18096,113.0
M18097,116.0
M18098,119.0
M18104,135.0
M18105,138.0
M18107,143.0
M18108,146.0
M18114,162.0
M18119,173.0
M18120,176.0
M18128,199.0
M18129,202.0
M18131,207.0
M18132,210.0
M18133,213.0
M18140,15.0
M18141,18.0
M18147,34.0
M18149,39.0
M18151,44.0
M18153,49.0
M18156,56.0
M18165,78.0
M18167,83.0
M18175,100.0
M18176,103.0
M18187,126.0
M18192,137.0
M18193,140.0
M18194,143.0
M18198,152.0
M18200,157.0
M18203,167.0
M18208,178.0
M18225,2.0
M18226,5.0
M18235,27.0
M18236,30.0
M18239,40.0
M18247,63.0
M18248,66.0
M18249,69.0
M18256,87.0
M18261,101.0
M18265,110.0
M18268,117.0
M18269,120.0
M18281,148.0
M18285,157.0
M18292,178.0
M18293,181.0
M18294,184.0
M18302,201.0
M18305,208.0
M18317,21.0
M18325,44.0
M18329,53.0
M18333,62.0
M18334,65.0
M18339,76.0
M18347,96.0
M18350,103.0
M18353,116.0
M18355,121.0
M18362,142.0
M18364,147.0
M18367,157.0
M18372,168.0
M18373,171.0
M18375,179.0
M18379,188.0
M18384,199.0
M18387,209.0
M18390,0.0
M18391,3.0
M18394,10.0
M18397,20.0
M18404,35.0
M18406,40.0
M18407,43.0
M18409,48.0
M18410,51.0
M18412,56.0
M18413,59.0
M18417,68.0
M18419,73.0
M18423,82.0
M18424,85.0
M18425,88.0
M18429,97.0
M18431,105.0
M18437,118.0
M18438,121.0
M18441,128.0
M18448,146.0
M18451,153.0
M18453,161.0
M18454,164.0
M18457,171.0
M18462,185.0
M18468,198.0
M18469,201.0
M18470,204.0
M18475,6.0
M18476,9.0
M18483,27.0
M18484,30.0
M18485,33.0
M18486,36.0
M18491,47.0
M18493,52.0
M18495,57.0
M18497,62.0
M18498,65.0
M18506,85.0
M18508,90.0
M18512,99.0
M18516,108.0
M18518,113.0
M18519,116.0
M18521,121.0
M18522,124.0
M18523,127.0
M18524,130.0
M18525,133.0
M18526,136.0
M18531,147.0
M18535,159.0
M18536,162.0
M18537,165.0
M18541,174.0
M18543,179.0
M18545,184.0
M18547,189.0
M18554,204.0
M18563,17.0
M18564,20.0
M18565,23.0
M18567,28.0
M18574,43.0
M18575,46.0
M18580,60.0
M18581,63.0
M18584,70.0
M18586,78.0
M18589,85.0
M18590,88.0
M18591,91.0
M18592,94.0
M18594,99.0
M18595,102.0
M18598,112.0
M18599,115.0
M18617,158.0
M18618,161.0
M18621,168.0
M18622,171.0
M18625,178.0
M18629,187.0
M18631,192.0
M18633,197.0
M18634,200.0
M18637,210.0
M18638,0.0
M18654,36.0
M18655,39.0
M18656,42.0
M18660,51.0
M18661,54.0
M18662,57.0
M18665,64.0
M18666,67.0
M18667,70.0
M18668,73.0
M18670,78.0
M18671,81.0
M18674,88.0
M18677,95.0
M18682,106.0
M18683,109.0
M18687,124.0
M18688,127.0
M18691,137.0
M18692,140.0
M18693,143.0
M18694,146.0
M18695,149.0
M18699,158.0
M18707,175.0
M18710,182.0
M18716,201.0
M18721,215.0
M18724,225.0
M18727,2.0
M18728,5.0
M18731,12.0
M18739,32.0
M18743,41.0
M18752,63.0
M18754,68.0
M18755,71.0
M18756,74.0
M18757,77.0
M18758,80.0
M18759,83.0
M18760,86.0
M18765,106.0
M18767,111.0
M18771,123.0
M18773,128.0
M18778,139.0
M18782,151.0
M18783,154.0
M18784,157.0
M18789,171.0
M18790,174.0
M18791,177.0
M18794,184.0
M18795,187.0
M18802,202.0
M18806,2.0
M18808,10.0
M18811,17.0
M18813,22.0
M18814,25.0
M18816,30.0
M18819,37.0
M18821,42.0
M18824,52.0
M18827,59.0
M18828,62.0
M18830,67.0
M18837,91.0
M18840,98.0
M18841,101.0
M18846,112.0
M18847,115.0
M18856,137.0
M18865,159.0
M18868,166.0
M18870,171.0
M18872,176.0
M18873,179.0
M18878,190.0
M18879,193.0
M18884,207.0
M18886,215.0
M18897,4.0
M18903,17.0
M18904,20.0
M18905,23.0
M18906,26.0
M18912,39.0
M18913,42.0
M18914,45.0
M18918,54.0
M18920,59.0
M18925,70.0
M18926,73.0
M18929,80.0
M18933,89.0
M18936,96.0
M18943,114.0
M18949,130.0
M18951,135.0
M18953,143.0
M18969,179.0
M18971,184.0
M18976,201.0
M18980,210.0
M18981,213.0
M18983,2.0
M18986,9.0
M18989,19.0
M18992,26.0
M18995,33.0
M19005,60.0
M19011,73.0
M19012,76.0
M19013,79.0
M19014,82.0
M19016,87.0
M19019,94.0
M19020,97.0
M19025,111.0
M19027,119.0
M19030,126.0
M19031,129.0
M19033,134.0
M19036,141.0
M19041,152.0
M19046,163.0
M19047,166.0
M19048,169.0
M19052,181.0
M19056,190.0
M19058,195.0
M19059,198.0
M19063,207.0
M19064,210.0
M19066,215.0
M19067,218.0
M19068,0.0
M19069,3.0
M19072,10.0
M19075,17.0
M19078,24.0
M19080,29.0
M19082,34.0
M19089,49.0
M19093,58.0
M19098,72.0
M19103,83.0
M19105,88.0
M19113,111.0
M19115,116.0
M19116,119.0
M19117,122.0
M19118,125.0
M19124,141.0
M19135,164.0
M19136,167.0
M19143,182.0
M19146,189.0
M19147,192.0
M19148,195.0
M19149,198.0
M19152,205.0
M19154,210.0
M19157,217.0
M19158,0.0
M19160,5.0
M19169,27.0
M19171,32.0
M19175,44.0
M19177,49.0
M19179,54.0
M19182,61.0
M19191,83.0
M19192,86.0
M19200,106.0
M19202,111.0
M19205,121.0
M19210,135.0
M19213,142.0
M19219,161.0
M19221,166.0
M19232,201.0
M19233,204.0
M19236,211.0
M19237,214.0
M19238,217.0
M19239,220.0
M19249,6.0
M19250,9.0
M19251,12.0
M19253,17.0
M19258,31.0
M19264,50.0
M19269,61.0
M19273,70.0
M19276,77.0
M19279,84.0
M19282,94.0
M19283,97.0
M19284,100.0
M19287,107.0
M19289,112.0
M19296,136.0
M19299,143.0
M19307,160.0
M19309,165.0
M19312,172.0
M19317,186.0
M19341,25.0
M19344,35.0
M19346,40.0
M19348,45.0
M19352,57.0
M19356,69.0
M19363,90.0
M19366,97.0
M19372,110.0
M19382,131.0
M19384,136.0
M19385,139.0
M19387,144.0
M19389,149.0
M19393,161.0
M19400,176.0
M19402,181.0
M19403,184.0
M19406,191.0
M19407,194.0
M19410,201.0
M19411,204.0
M19412,207.0
M19416,6.0
M19427,32.0
M19428,35.0
M19432,44.0
M19434,52.0
M19435,55.0
M19436,58.0
M19443,73.0
M19447,82.0
M19454,100.0
M19455,103.0
M19457,108.0
M19461,117.0
M19462,120.0
M19468,139.0
M19477,161.0
M19478,164.0
M19482,176.0
M19484,181.0
M19487,188.0
M19488,191.0
M19492,200.0
M19495,207.0
M19497,212.0
M19509,4.0
M19513,13.0
M19514,16.0
M19519,27.0
M19524,41.0
M19525,44.0
M19526,47.0
M19529,60.0
M19541,94.0
M19544,101.0
M19545,104.0
M19546,107.0
M19549,114.0
M19550,117.0
M19552,122.0
M19553,125.0
M19557,134.0
M19563,150.0
M19569,163.0
M19571,168.0
M19577,184.0
M19579,189.0
M19580,192.0
M19582,197.0
M19585,204.0
M19586,207.0
M19587,210.0
M19597,2.0
M19598,5.0
M19610,33.0
M19614,48.0
M19622,71.0
M19624,76.0
M19626,81.0
M19631,95.0
M19632,98.0
M19637,109.0
M19651,147.0
M19660,172.0
M19662,177.0
M19670,197.0
M19671,200.0
M19673,205.0
M19678,2.0
M19680,7.0
M19694,36.0
M19695,39.0
M19701,61.0
M19702,64.0
M19704,69.0
M19705,72.0
M19706,75.0
M19709,85.0
M19716,100.0
M19720,109.0
M19723,116.0
M19725,121.0
M19730,132.0
M19733,139.0
M19736,146.0
M19737,149.0
M19740,159.0
M19741,162.0
M19743,167.0
M19751,190.0
M19753,195.0
M19755,203.0
M19756,206.0
M19761,223.0
M19767,14.0
M19768,17.0
M19770,22.0
M19773,29.0
M19774,32.0
M19777,45.0
M19782,56.0
M19783,59.0
M19787,71.0
M19791,80.0
M19798,98.0
M19801,105.0
M19804,115.0
M19806,120.0
M19808,125.0
M19809,128.0
M19810,131.0
M19812,136.0
M19815,143.0
M19816,146.0
M19817,149.0
M19822,160.0
M19825,167.0
M19828,174.0
M19839,200.0
M19840,203.0
M19841,206.0
M19845,215.0
M19847,2.0
M19851,11.0
M19854,18.0
M19856,23.0
M19857,26.0
M19858,29.0
M19859,32.0
M19861,37.0
M19865,46.0
M19866,49.0
M19871,63.0
M19872,66.0
M19873,69.0
M19878,80.0
M19879,83.0
M19883,92.0
M19885,97.0
M19888,104.0
M19889,107.0
M19890,110.0
M19891,113.0
M19892,116.0
M19894,121.0
M19895,124.0
M19897,129.0
M19905,152.0
M19906,155.0
M19907,158.0
M19916,189.0
M19927,11.0
M19928,14.0
M19929,17.0
M19930,20.0
M19933,30.0
M19938,41.0
M19939,44.0
M19941,49.0
M19945,61.0
M19947,66.0
M19949,71.0
M19950,74.0
M19952,79.0
M19953,82.0
M19954,85.0
M19955,88.0
M19960,102.0
M19961,105.0
M19962,108.0
M19969,123.0
M19970,126.0
M19972,131.0
M19974,136.0
M19975,139.0
M19978,146.0
M19980,151.0
M19983,161.0
M19984,164.0
M19985,167.0
M19987,172.0
M19989,177.0
M19998,196.0
M19999,199.0
M20000,202.0
M20003,2.0
M20021,45.0
M20023,50.0
M20024,53.0
M20030,72.0
M20031,75.0
M20033,80.0
M20034,83.0
M20036,88.0
M20039,101.0
M20043,110.0
M20049,123.0
M20054,137.0
M20061,158.0
M20063,163.0
M20067,175.0
M20069,180.0
M20073,189.0
M20075,194.0
M20076,197.0
M20077,200.0
M20083,2.0
M20085,7.0
M20088,14.0
M20090,22.0
M20095,33.0
M20108,60.0
M20109,63.0
M20111,68.0
M20115,77.0
M20118,84.0
M20120,89.0
M20125,100.0
M20126,103.0
M20127,106.0
M20132,117.0
M20138,130.0
M20141,137.0
M20144,147.0
M20149,161.0
M20152,168.0
M20153,171.0
M20158,185.0
M20160,190.0
M20169,215.0
M20173,9.0
M20176,16.0
M20179,23.0
M20181,28.0
M20182,31.0
M20183,34.0
M20184,37.0
M20186,42.0
M20187,45.0
M20188,48.0
M20193,62.0
M20194,65.0
M20195,68.0
M20197,73.0
M20198,76.0
M20199,79.0
M20202,89.0
M20209,104.0
M20210,107.0
M20211,110.0
M20212,113.0
M20219,137.0
M20227,157.0
M20228,160.0
M20233,180.0
M20244,206.0
M20248,218.0
M20254,234.0
M20257,241.0
M20261,253.0
M20270,19.0
M20275,33.0
M20281,46.0
M20282,49.0
M20295,76.0
M20296,79.0
M20297,82.0
M20301,94.0
M20303,99.0
M20305,104.0
M20312,122.0
M20315,129.0
M20316,132.0
M20317,135.0
M20320,142.0
M20321,145.0
M20324,152.0
M20326,157.0
M20329,164.0
M20330,167.0
M20334,176.0
M20336,181.0
M20339,188.0
M20343,200.0
M20344,203.0
M20347,210.0
M20351,2.0
M20352,5.0
M20356,17.0
M20357,20.0
M20358,23.0
M20373,60.0
M20378,74.0
M20380,79.0
M20383,86.0
M20385,91.0
M20387,96.0
M20389,101.0
M20390,104.0
M20391,107.0
M20394,114.0
M20396,119.0
M20398,124.0
M20407,149.0
M20410,159.0
M20414,174.0
M20417,184.0
M20419,189.0
M20421,194.0
M20423,199.0
M20427,0.0
M20430,7.0
M20440,34.0
M20441,37.0
M20445,46.0
M20446,49.0
M20448,54.0
M20449,57.0
M20450,60.0
M20455,71.0
M20456,74.0
M20459,81.0
M20467,98.0
M20468,101.0
M20469,104.0
M20471,109.0
M20473,114.0
M20475,122.0
M20478,129.0
M20481,136.0
M20484,143.0
M20490,159.0
M20494,168.0
M20497,175.0
M20505,192.0
M20506,195.0
M20509,205.0
M20511,210.0
M20516,4.0
M20518,9.0
M20519,12.0
M20523,21.0
M20524,24.0
M20528,33.0
M20529,36.0
M20534,53.0
M20535,56.0
M20538,63.0
M20539,66.0
M20540,69.0
M20543,79.0
M20548,93.0
M20552,102.0
M20553,105.0
M20561,125.0
M20581,175.0
M20583,180.0
M20585,185.0
M20586,188.0
M20587,191.0
M20588,194.0
M20589,197.0
M20596,212.0
M20599,2.0
M20600,5.0
M20601,8.0
M20603,13.0
M20606,23.0
M20608,28.0
M20616,54.0
M20620,63.0
M20626,79.0
M20627,82.0
M20638,108.0
M20641,115.0
M20644,125.0
M20649,136.0
M20650,139.0
M20651,142.0
M20652,145.0
M20654,150.0
